dataset_name,series_description,algorithm,hyperparameters
1031-38-1-1-4-classification.csv,"A multivariate classification time-series dataset consists of 5363 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.37 showing a Unbalanced dataset. Among the 5363 samples the target ground-truth class has changed 814 times representing a percentage of 15.27%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 14 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.009. to 14.416 and kurtosis values of 0.73 to 254.87. The fractal dimension analysis yields values ranging from -0.65 to -0.11 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.98, maximum 1.00, mean 0.11, and standard deviation 0.51. The count of numerical predictors with outliers is 16 with the minimum percentage of 2.78%, maximum percentage of 49.71%, average percentage of 39.71%, and standard deviation percentage of 12.69%.

The dataset is converted into a simple classification task by extracting the previously described features.",XGBoostClassifier,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 0.2}"
1031-47-1-1-1-classification.csv,"A multivariate classification time-series dataset consists of 7355 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.39 showing a Unbalanced dataset. Among the 7355 samples the target ground-truth class has changed 1356 times representing a percentage of 18.52%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 13 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.003. to 12.264 and kurtosis values of 0.09 to 187.78. The fractal dimension analysis yields values ranging from -0.66 to -0.12 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.88, maximum 1.00, mean 0.12, and standard deviation 0.51. The count of numerical predictors with outliers is 16 with the minimum percentage of 3.35%, maximum percentage of 12.33%, average percentage of 8.09%, and standard deviation percentage of 2.75%.

The dataset is converted into a simple classification task by extracting the previously described features.",RandomForestClassifier,"{'max_depth': 10, 'n_estimators': 50}"
1016-22-1-3-classification.csv,"A multivariate classification time-series dataset consists of 7103 samples and 8 features with 8 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.47 showing a Unbalanced dataset. Among the 7103 samples the target ground-truth class has changed 790 times representing a percentage of 11.18%. There are 8 features in the dataset
 Among the numerical predictors, the series has 8 numerical features detected as Stationary out of the 8 numerical features using the dickey-fuller test and the rest are Unstationary. 8 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 33 seasonality components detected in the numerical predictors. The top 3 common seasonality components are represented using sinusoidal waves.  of periods 338,394,3551 The numerical predictors also exhibit skewness values ranging from 0.126. to 8.466 and kurtosis values of 0.00 to 97.87. The fractal dimension analysis yields values ranging from -0.55 to -0.07 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.30, maximum 1.00, mean 0.19, and standard deviation 0.44. The count of numerical predictors with outliers is 8 with the minimum percentage of 0.54%, maximum percentage of 7.62%, average percentage of 3.03%, and standard deviation percentage of 2.99%.

The dataset is converted into a simple classification task by extracting the previously described features.",LassoClassifier,"{'C': 0.5, 'penalty': 'l1', 'solver': 'saga'}"
1031-47-2-1-5-classification.csv,"A multivariate classification time-series dataset consists of 7403 samples and 16 features with 15 numerical and 1 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 0 to 0 with mean 0.0
 The target column has 2 classes with entropy value 0.97 showing a Unbalanced dataset. Among the 7403 samples the target ground-truth class has changed 698 times representing a percentage of 9.47%. There are 16 features in the dataset with a ratio of numerical to categorical features of 15.0.
 Among the numerical predictors, the series has 14 numerical features detected as Stationary out of the 15 numerical features using the dickey-fuller test and the rest are Unstationary. 14 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.035. to 1.028 and kurtosis values of 0.13 to 1.10. The fractal dimension analysis yields values ranging from -0.65 to -0.13 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.71, maximum 1.00, mean 0.12, and standard deviation 0.54. The count of numerical predictors with outliers is 5 with the minimum percentage of 0.00%, maximum percentage of 2.31%, average percentage of 0.32%, and standard deviation percentage of 0.65%.
 Among the categorical predictors, the count of symbols ranges from 62 to 62 with a minimum entropy value 0.49970164523257954, maximum entropy 0.49970164523257954, mean 0.49970164523257954, and standard deviation 0.0,
The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
1031-52-1-1-4-classification.csv,"A multivariate classification time-series dataset consists of 5668 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.45 showing a Unbalanced dataset. Among the 5668 samples the target ground-truth class has changed 1169 times representing a percentage of 20.75%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 13 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.016. to 9.658 and kurtosis values of 0.07 to 120.32. The fractal dimension analysis yields values ranging from -0.68 to -0.11 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.95, maximum 1.00, mean 0.09, and standard deviation 0.48. The count of numerical predictors with outliers is 15 with the minimum percentage of 0.00%, maximum percentage of 10.92%, average percentage of 6.24%, and standard deviation percentage of 3.05%.

The dataset is converted into a simple classification task by extracting the previously described features.",XGBoostClassifier,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 0.2}"
1031-50-2-1-1-classification.csv,"A multivariate classification time-series dataset consists of 7035 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.38 showing a Unbalanced dataset. Among the 7035 samples the target ground-truth class has changed 1262 times representing a percentage of 18.03%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 14 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.028. to 18.881 and kurtosis values of 0.29 to 508.01. The fractal dimension analysis yields values ranging from -0.64 to -0.11 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.88, maximum 1.00, mean 0.09, and standard deviation 0.50. The count of numerical predictors with outliers is 16 with the minimum percentage of 2.81%, maximum percentage of 24.48%, average percentage of 15.17%, and standard deviation percentage of 6.70%.

The dataset is converted into a simple classification task by extracting the previously described features.",RandomForestClassifier,"{'max_depth': 10, 'n_estimators': 50}"
1031-5-1-1-3-classification.csv,"A multivariate classification time-series dataset consists of 7536 samples and 16 features with 15 numerical and 1 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 0 to 0 with mean 0.0
 The target column has 3 classes with entropy value 1.43 showing a Unbalanced dataset. Among the 7536 samples the target ground-truth class has changed 1291 times representing a percentage of 17.21%. There are 16 features in the dataset with a ratio of numerical to categorical features of 15.0.
 Among the numerical predictors, the series has 15 numerical features detected as Stationary out of the 15 numerical features using the dickey-fuller test and the rest are Unstationary. 14 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.109. to 0.796 and kurtosis values of 0.13 to 1.44. The fractal dimension analysis yields values ranging from -0.61 to -0.10 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.86, maximum 1.00, mean 0.09, and standard deviation 0.57. The count of numerical predictors with outliers is 12 with the minimum percentage of 0.00%, maximum percentage of 19.47%, average percentage of 4.83%, and standard deviation percentage of 5.63%.
 Among the categorical predictors, the count of symbols ranges from 85 to 85 with a minimum entropy value 0.39679624583361817, maximum entropy 0.39679624583361817, mean 0.39679624583361817, and standard deviation 0.0,
The dataset is converted into a simple classification task by extracting the previously described features.",RandomForestClassifier,"{'max_depth': 10, 'n_estimators': 30}"
1016-11-6-4-classification.csv,"A multivariate classification time-series dataset consists of 7109 samples and 12 features with 5 numerical and 7 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 0 to 0 with mean 0.0 and standard deviation 0.0.
 The target column has 2 classes with entropy value 0.98 showing a Balanced dataset. Among the 7109 samples the target ground-truth class has changed 193 times representing a percentage of 2.73%. There are 12 features in the dataset with a ratio of numerical to categorical features of 0.7142857142857143.
 Among the numerical predictors, the series has 5 numerical features detected as Stationary out of the 5 numerical features using the dickey-fuller test and the rest are Unstationary. 5 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.155. to 1.053 and kurtosis values of 0.23 to 9.48. The fractal dimension analysis yields values ranging from -0.53 to -0.10 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.30, maximum 1.00, mean 0.40, and standard deviation 0.52. The count of numerical predictors with outliers is 3 with the minimum percentage of 0.00%, maximum percentage of 2.11%, average percentage of 0.45%, and standard deviation percentage of 0.93%.
 Among the categorical predictors, the count of symbols ranges from 9 to 71 with a minimum entropy value 1.5028280285302733, maximum entropy 5.326857831568097, mean 3.4862552982609847, and standard deviation 1.4743240279164904,
The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
1016-16-1-5-classification.csv,"A multivariate classification time-series dataset consists of 7470 samples and 4 features with 4 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.55 showing a Unbalanced dataset. Among the 7470 samples the target ground-truth class has changed 524 times representing a percentage of 7.05%. There are 4 features in the dataset
 Among the numerical predictors, the series has 4 numerical features detected as Stationary out of the 4 numerical features using the dickey-fuller test and the rest are Unstationary. 2 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 2 seasonality components detected in the numerical predictors. The top 2 common seasonality components are represented using sinusoidal waves.  of periods 257,324 The numerical predictors also exhibit skewness values ranging from 0.046. to 0.907 and kurtosis values of 0.30 to 0.88. The fractal dimension analysis yields values ranging from -0.46 to -0.09 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.11, maximum 1.00, mean 0.39, and standard deviation 0.48. The count of numerical predictors with outliers is 3 with the minimum percentage of 0.00%, maximum percentage of 2.25%, average percentage of 0.91%, and standard deviation percentage of 1.10%.

The dataset is converted into a simple classification task by extracting the previously described features.",XGBoostClassifier,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 0.2}"
1031-56-1-1-3-classification.csv,"A multivariate classification time-series dataset consists of 7417 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.45 showing a Unbalanced dataset. Among the 7417 samples the target ground-truth class has changed 1557 times representing a percentage of 21.09%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 13 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.007. to 17.882 and kurtosis values of 0.05 to 418.74. The fractal dimension analysis yields values ranging from -0.73 to -0.12 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.93, maximum 1.00, mean 0.11, and standard deviation 0.47. The count of numerical predictors with outliers is 16 with the minimum percentage of 0.66%, maximum percentage of 12.10%, average percentage of 6.58%, and standard deviation percentage of 3.37%.

The dataset is converted into a simple classification task by extracting the previously described features.",XGBoostClassifier,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 0.2}"
1030-13-classification.csv,"A multivariate classification time-series dataset consists of 4140 samples and 5 features with 5 numerical and 0 categorical features. Each instance has a window length of 7. The dataset has a sampling rate of 1440.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 4 classes with entropy value 1.94 showing a Unbalanced dataset. Among the 4140 samples the target ground-truth class has changed 89 times representing a percentage of 2.16%. There are 5 features in the dataset
 Among the numerical predictors, the series has 1 numerical features detected as Stationary out of the 5 numerical features using the dickey-fuller test and the rest are Unstationary. 5 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.555. to 5.193 and kurtosis values of 0.31 to 53.81. The fractal dimension analysis yields values ranging from -0.66 to -0.31 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.38, maximum 1.00, mean 0.56, and standard deviation 0.64. The count of numerical predictors with outliers is 5 with the minimum percentage of 0.10%, maximum percentage of 5.85%, average percentage of 1.32%, and standard deviation percentage of 2.53%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
1031-17-1-1-2-classification.csv,"A multivariate classification time-series dataset consists of 7409 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.37 showing a Unbalanced dataset. Among the 7409 samples the target ground-truth class has changed 1274 times representing a percentage of 17.27%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 16 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.347. to 14.262 and kurtosis values of 0.22 to 264.52. The fractal dimension analysis yields values ranging from -0.57 to -0.11 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.75, maximum 1.00, mean 0.09, and standard deviation 0.49. The count of numerical predictors with outliers is 16 with the minimum percentage of 3.47%, maximum percentage of 25.40%, average percentage of 15.10%, and standard deviation percentage of 5.69%.

The dataset is converted into a simple classification task by extracting the previously described features.",RandomForestClassifier,"{'max_depth': 10, 'n_estimators': 50}"
1016-24-5-4-classification.csv,"A multivariate classification time-series dataset consists of 7109 samples and 12 features with 5 numerical and 7 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 0 to 0 with mean 0.0 and standard deviation 0.0.
 The target column has 2 classes with entropy value 1.00 showing a Balanced dataset. Among the 7109 samples the target ground-truth class has changed 246 times representing a percentage of 3.48%. There are 12 features in the dataset with a ratio of numerical to categorical features of 0.7142857142857143.
 Among the numerical predictors, the series has 5 numerical features detected as Stationary out of the 5 numerical features using the dickey-fuller test and the rest are Unstationary. 5 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 1 seasonality components detected in the numerical predictors. The top 1 common seasonality components are represented using sinusoidal waves.  of periods 96 The numerical predictors also exhibit skewness values ranging from 0.008. to 1.247 and kurtosis values of 0.39 to 0.84. The fractal dimension analysis yields values ranging from -0.65 to -0.08 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.12, maximum 1.00, mean 0.50, and standard deviation 0.46. The count of numerical predictors with outliers is 3 with the minimum percentage of 0.00%, maximum percentage of 22.88%, average percentage of 4.89%, and standard deviation percentage of 10.08%.
 Among the categorical predictors, the count of symbols ranges from 9 to 64 with a minimum entropy value 1.5201132038452545, maximum entropy 5.309629521512153, mean 3.401687875471214, and standard deviation 1.4106322167530227,
The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
1016-5-3-1-classification.csv,"A multivariate classification time-series dataset consists of 7108 samples and 8 features with 4 numerical and 4 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 14 to 14 with mean 14.0 and standard deviation 0.0.
 The target column has 2 classes with entropy value 1.00 showing a Balanced dataset. Among the 7108 samples the target ground-truth class has changed 403 times representing a percentage of 5.71%. There are 8 features in the dataset with a ratio of numerical to categorical features of 1.0.
 Among the numerical predictors, the series has 4 numerical features detected as Stationary out of the 4 numerical features using the dickey-fuller test and the rest are Unstationary. 3 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 8 seasonality components detected in the numerical predictors. The top 3 common seasonality components are represented using sinusoidal waves.  of periods 709,710,788 The numerical predictors also exhibit skewness values ranging from 0.099. to 0.420 and kurtosis values of 0.01 to 0.57. The fractal dimension analysis yields values ranging from -0.45 to -0.08 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of 0.19, maximum 1.00, mean 0.69, and standard deviation 0.37. The count of numerical predictors with outliers is 4 with the minimum percentage of 0.03%, maximum percentage of 0.89%, average percentage of 0.28%, and standard deviation percentage of 0.41%.
 Among the categorical predictors, the count of symbols ranges from 33 to 68 with a minimum entropy value 1.6941831940027274, maximum entropy 5.29992249720566, mean 4.016839249218758, and standard deviation 1.4208273530781312,
The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
1031-20-1-1-4-classification.csv,"A multivariate classification time-series dataset consists of 7612 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.44 showing a Unbalanced dataset. Among the 7612 samples the target ground-truth class has changed 1409 times representing a percentage of 18.59%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 13 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.005. to 11.097 and kurtosis values of 0.06 to 152.68. The fractal dimension analysis yields values ranging from -0.62 to -0.11 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.94, maximum 1.00, mean 0.16, and standard deviation 0.48. The count of numerical predictors with outliers is 16 with the minimum percentage of 1.50%, maximum percentage of 23.13%, average percentage of 8.10%, and standard deviation percentage of 5.56%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
1016-21-1-3-classification.csv,"A multivariate classification time-series dataset consists of 7212 samples and 8 features with 5 numerical and 3 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 7 to 7 with mean 7.0 and standard deviation 0.0.
 The target column has 2 classes with entropy value 0.97 showing a Unbalanced dataset. Among the 7212 samples the target ground-truth class has changed 292 times representing a percentage of 4.07%. There are 8 features in the dataset with a ratio of numerical to categorical features of 1.6666666666666667.
 Among the numerical predictors, the series has 5 numerical features detected as Stationary out of the 5 numerical features using the dickey-fuller test and the rest are Unstationary. 5 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.185. to 1.083 and kurtosis values of 0.37 to 0.77. The fractal dimension analysis yields values ranging from -0.39 to -0.08 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.37, maximum 1.00, mean 0.37, and standard deviation 0.55. The count of numerical predictors with outliers is 4 with the minimum percentage of 0.00%, maximum percentage of 1.48%, average percentage of 0.63%, and standard deviation percentage of 0.70%.
 Among the categorical predictors, the count of symbols ranges from 36 to 54 with a minimum entropy value 1.2035031707424027, maximum entropy 5.066013644598859, mean 3.3581332038551874, and standard deviation 1.6081947827453784,
The dataset is converted into a simple classification task by extracting the previously described features.",RandomForestClassifier,"{'max_depth': 10, 'n_estimators': 50}"
1031-12-1-1-2-classification.csv,"A multivariate classification time-series dataset consists of 4958 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.43 showing a Unbalanced dataset. Among the 4958 samples the target ground-truth class has changed 1063 times representing a percentage of 21.59%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 14 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.023. to 10.459 and kurtosis values of 0.10 to 135.36. The fractal dimension analysis yields values ranging from -0.64 to -0.11 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.96, maximum 1.00, mean 0.10, and standard deviation 0.49. The count of numerical predictors with outliers is 15 with the minimum percentage of 0.00%, maximum percentage of 11.37%, average percentage of 6.14%, and standard deviation percentage of 3.16%.

The dataset is converted into a simple classification task by extracting the previously described features.",XGBoostClassifier,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10, 'reg_lambda': 0.2}"
1031-47-1-1-5-classification.csv,"A multivariate classification time-series dataset consists of 7402 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.46 showing a Unbalanced dataset. Among the 7402 samples the target ground-truth class has changed 1447 times representing a percentage of 19.64%. There are 16 features in the dataset
 Among the numerical predictors, the series has 13 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 11 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.011. to 14.168 and kurtosis values of 0.10 to 241.90. The fractal dimension analysis yields values ranging from -0.69 to -0.13 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.79, maximum 1.00, mean 0.11, and standard deviation 0.51. The count of numerical predictors with outliers is 16 with the minimum percentage of 0.29%, maximum percentage of 11.74%, average percentage of 5.72%, and standard deviation percentage of 4.48%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
1031-17-1-1-3-classification.csv,"A multivariate classification time-series dataset consists of 7409 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.45 showing a Unbalanced dataset. Among the 7409 samples the target ground-truth class has changed 1452 times representing a percentage of 19.69%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 13 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.006. to 13.421 and kurtosis values of 0.04 to 234.31. The fractal dimension analysis yields values ranging from -0.65 to -0.12 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.83, maximum 1.00, mean 0.10, and standard deviation 0.50. The count of numerical predictors with outliers is 15 with the minimum percentage of 0.00%, maximum percentage of 13.68%, average percentage of 6.51%, and standard deviation percentage of 4.23%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
