dataset_name,series_description,algorithm,hyperparameters
1031-34-1-1-2.csv,"A multivariate regression time-series dataset consists of 7678 instances and 17 features. The percentage of numerical features to categorical features in the dataset is 3.0  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.14%. he missing values percentages for numerical features range from 1100% to 235500% with mean 20633.33%, and standard deviation 67665.45%.Similarly, the missing values percentages for categorical features range from 1100% to 1100% with mean 1100.0%, and standard deviation 0.0%. The target series has a minimum value 21.0, maximum value 33.8, median 26.2, mean 26.834408787941193, and average standard deviation of 0.19659259522079917 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 8 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 8 lags ranges from 0.9328216737349255 for the lag number 1 to -0.024720183121939302 for the lag number 8.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.4514300645123826 and a kurtosis value of 0.9183355633055013. The Fractal dimension analysis yields a value of -0.1878536795103394, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.03616008059504847 to 12.211549784709462, and kurtosis values of 0.25808243496354644 to 188.36083716406404. The fractal dimension analysis yields values ranging from -0.7743914543385017 to -0.11198251694638464 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.46127017773367157, maximum 1.0, mean 0.18118878153169948, and standard deviation 0.44914213504108147. Among the categorical predictors, the count of symbols ranges from 63 to 71 with a minimum entropy value 1.9748681848917309, maximum entropy 5.5365220230635215, mean 4.5498973529444635, and standard deviation 1.4896537238837286. The dataset is converted into a simple regression task by extracting the previously described features.",RandomForestRegressor,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}"
1031-5-3-1-1.csv,"A multivariate regression time-series dataset consists of 7378 instances and 17 features. The percentage of numerical features to categorical features in the dataset is 15.0  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 7.09%. he missing values percentages for numerical features range from 52300% to 259000% with mean 66440.0%, and standard deviation 53270.9%. The target series has a minimum value 13.3, maximum value 39.6, median 25.7, mean 26.701383843046933, and average standard deviation of 0.19215248958399556 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 10 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 10 lags ranges from 0.9459861717512407 for the lag number 1 to -0.04989122998373314 for the lag number 9.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.1632285625732835 and a kurtosis value of 0.877513494010326. The Fractal dimension analysis yields a value of -0.11135720795508323, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 80.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.090700691987055 to 1.160605355923175, and kurtosis values of 0.056568584724018045 to 1.283623061874442. The fractal dimension analysis yields values ranging from -0.8113599241229623 to -0.07532512953076793 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.8333231284879682, maximum 1.0, mean 0.11215080363940214, and standard deviation 0.555085274430986. Among the categorical predictors, the count of symbols ranges from 57 to 57 with a minimum entropy value 0.41810291854511183, maximum entropy 0.41810291854511183, mean 0.41810291854511183, and standard deviation 0.0. The dataset is converted into a simple regression task by extracting the previously described features.",XGBoostRegressor,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 500, 'random_state': 42, 'subsample': 1.0}"
1026.csv,"A multivariate regression time-series dataset consists of 1460 instances and 6 features. All features in the dataset are numerical.  The dataset has a sampling rate of 1440.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value 1829.0799560546875, maximum value 3122.030029296875, median 2579.360107421875, mean 2522.2007927082886, and average standard deviation of 0.05327152054132528 for the 10 percentiles. The series is detected as non-stationary using dickey fuller test and it turns into a stationary series using first order differencing.  The series has 3 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 3 lags ranges from 0.9990917556796578 for the lag number 1 to -0.07534130365582946 for the lag number 4. There exist 1 insignificant lags at these indices 3 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a logistic trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.22476749411582375 and a kurtosis value of 1.1515586138423437. The Fractal dimension analysis yields a value of -0.3416943465966998, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 20.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.22087468928298457 to 1.317629458263722, and kurtosis values of 1.1206204812070268 to 4.208959527345119. The fractal dimension analysis yields values ranging from -0.4384172697368294 to -0.308105251163574 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.23507780597438066, maximum 1.0, mean 0.6082120778293526, and standard deviation 0.5701187357865328.  The dataset is converted into a simple regression task by extracting the previously described features.",LassoRegressor,"{'alpha': 1e-05, 'random_state': 42, 'selection': 'cyclic'}"
1020-65-4.csv,"A multivariate regression time-series dataset consists of 7012 instances and 12 features. The percentage of numerical features to categorical features in the dataset is 2.67  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.16%. he missing values percentages for numerical features range from 200% to 3400% with mean 1062.5%, and standard deviation 1050.09%.Similarly, the missing values percentages for categorical features range from 100% to 7200% with mean 2500.0%, and standard deviation 4070.63%. The target series has a minimum value 100.0, maximum value 7900.0, median 800.0, mean 1077.7558295601325, and average standard deviation of 0.08840626303290004 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 6 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 6 lags ranges from 0.9637001865947704 for the lag number 1 to 0.05181142119499938 for the lag number 10. There exist 4 insignificant lags at these indices 4,5,8,9 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 2.3449332118070396 and a kurtosis value of 6.854036493806563. The Fractal dimension analysis yields a value of -0.33955400272237674, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 87.5% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.3425550903071988 to 2.6675736959663796, and kurtosis values of 0.49330193370434916 to 8.337578463679456. The fractal dimension analysis yields values ranging from -0.47891967824595905 to -0.1336146643463918 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.778225279165708, maximum 1.0, mean 0.16907722950010018, and standard deviation 0.5206888852736413. Among the categorical predictors, the count of symbols ranges from 17 to 73 with a minimum entropy value 0.5364849084851128, maximum entropy 5.106978721991013, mean 3.0646035148497197, and standard deviation 1.8972459710926066. The dataset is converted into a simple regression task by extracting the previously described features.",ExtraTreesRegressor,"{'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 42}"
1031-95-1-2.csv,"A multivariate regression time-series dataset consists of 5843 instances and 17 features. The percentage of numerical features to categorical features in the dataset is 2.2  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 172800% with mean 15709.09%, and standard deviation 52101.16%.Similarly, the missing values percentages for categorical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value 21.3, maximum value 34.3, median 25.1, mean 26.231172839506176, and average standard deviation of 0.22006014264948015 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 10 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 10 lags ranges from 0.9097030893115368 for the lag number 1 to -0.04746260963461083 for the lag number 10.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.8184283787382305 and a kurtosis value of 0.5091516932739286. The Fractal dimension analysis yields a value of -0.17965762765611226, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.010380749424923143 to 9.840910862930707, and kurtosis values of 0.006357309461329841 to 128.91839205814455. The fractal dimension analysis yields values ranging from -0.8348950197482206 to -0.09745904431470898 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.2895984460835315, maximum 1.0, mean 0.23789193757993699, and standard deviation 0.4160699125278415. Among the categorical predictors, the count of symbols ranges from 41 to 58 with a minimum entropy value 4.424186072328523, maximum entropy 5.019098641047519, mean 4.742613822314702, and standard deviation 0.247946103753803. The dataset is converted into a simple regression task by extracting the previously described features.",RandomForestRegressor,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}"
1031-35-2-1-3.csv,"A multivariate regression time-series dataset consists of 7616 instances and 17 features. The percentage of numerical features to categorical features in the dataset is 15.0  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.08%. he missing values percentages for numerical features range from 600% to 241700% with mean 18106.67%, and standard deviation 62102.57%. The target series has a minimum value 19.7, maximum value 37.0, median 25.1, mean 26.33492881511596, and average standard deviation of 0.19182898576460689 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 10 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 10 lags ranges from 0.9251487856832143 for the lag number 1 to -0.02791614819481066 for the lag number 10.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.8504018538537383 and a kurtosis value of 0.37430450671110993. The Fractal dimension analysis yields a value of -0.16225210173445512, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.03602835281705904 to 10.00396109812877, and kurtosis values of 0.0022577189309225254 to 138.8990572057756. The fractal dimension analysis yields values ranging from -0.8531692222182223 to -0.10423456790793525 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.9718211311944857, maximum 1.0, mean 0.10788557389717006, and standard deviation 0.4973935416704325. Among the categorical predictors, the count of symbols ranges from 64 to 64 with a minimum entropy value 3.9917208326375064, maximum entropy 3.9917208326375064, mean 3.9917208326375064, and standard deviation 0.0. The dataset is converted into a simple regression task by extracting the previously described features.",RandomForestRegressor,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}"
1031-41-1-1-3.csv,"A multivariate regression time-series dataset consists of 7619 instances and 17 features. All features in the dataset are numerical.  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 9.86%. he missing values percentages for numerical features range from 75100% to 300800% with mean 89206.25%, and standard deviation 56425.0%. The target series has a minimum value 20.8, maximum value 37.9, median 26.0, mean 26.976252861340605, and average standard deviation of 0.1742560236848306 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 9 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 9 lags ranges from 0.9332125699055203 for the lag number 1 to 0.024088062250322964 for the lag number 10. There exist 1 insignificant lags at these indices 9 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.7237805201271973 and a kurtosis value of 0.40861546437834306. The Fractal dimension analysis yields a value of -0.17240174066606534, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.1610002402931555 to 11.892375986723955, and kurtosis values of 0.02261962686810204 to 178.8411973313754. The fractal dimension analysis yields values ranging from -0.7184751253895739 to -0.11949019351742834 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.974068781546808, maximum 1.0, mean 0.10616514983890572, and standard deviation 0.4923121584860592.  The dataset is converted into a simple regression task by extracting the previously described features.",RandomForestRegressor,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}"
1034-3-4.csv,"A multivariate regression time-series dataset consists of 7963 instances and 7 features. All features in the dataset are numerical.  The dataset has a sampling rate of 15.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value 6.050000190734862, maximum value 27.92799949645996, median 19.69700050354004, mean 19.282203715452006, and average standard deviation of 0.10929838141926047 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 4 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 4 lags ranges from 0.9893805083183365 for the lag number 1 to -0.023197231697922236 for the lag number 5. There exist 1 insignificant lags at these indices 4 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.5558298826733582 and a kurtosis value of 0.34746541634758765. The Fractal dimension analysis yields a value of -0.4323502614028624, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 66.67% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.09597753186784966 to 1.7936622402633278, and kurtosis values of 0.24832531752636156 to 2.5285594838797434. The fractal dimension analysis yields values ranging from -0.7274291544221121 to -0.4370406931894123 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.3557198688782961, maximum 1.0, mean 0.2277383924316013, and standard deviation 0.49862127494686004.  The dataset is converted into a simple regression task by extracting the previously described features.",XGBoostRegressor,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'random_state': 42, 'subsample': 0.8}"
1031-26-1-1-4.csv,"A multivariate regression time-series dataset consists of 7603 instances and 17 features. All features in the dataset are numerical.  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 40.64%. he missing values percentages for numerical features range from 309000% to 425700% with mean 317118.75%, and standard deviation 28964.28%. The target series has a minimum value 21.9, maximum value 31.6, median 27.6, mean 27.690540616819995, and average standard deviation of 0.15605024160890285 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 8 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 8 lags ranges from 0.919270552614931 for the lag number 1 to 0.05167358751317989 for the lag number 9. There exist 2 insignificant lags at these indices 7,8 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.36085953483712685 and a kurtosis value of 0.13153861377109433. The Fractal dimension analysis yields a value of -0.22695714433698885, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.06734901577785131 to 15.624289631640444, and kurtosis values of 0.004052046154643385 to 363.2354787128124. The fractal dimension analysis yields values ranging from -0.8118626349265151 to -0.12923846190132146 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.9355415903609756, maximum 1.0, mean 0.11714954776272286, and standard deviation 0.4956823278381824.  The dataset is converted into a simple regression task by extracting the previously described features.",XGBoostRegressor,"{'colsample_bytree': 1.0, 'gamma': 2.248149123539492, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'random_state': 42, 'reg_lambda': 0.8, 'subsample': 1}"
1031-24-2-1-1.csv,"A multivariate regression time-series dataset consists of 6694 instances and 17 features. The percentage of numerical features to categorical features in the dataset is 7.0  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 6.86%. he missing values percentages for numerical features range from 45900% to 234500% with mean 59371.43%, and standard deviation 50405.47%.Similarly, the missing values percentages for categorical features range from 45900% to 45900% with mean 45900.0%, and standard deviation 0.0%. The target series has a minimum value 21.6, maximum value 35.1, median 26.2, mean 26.887657194082383, and average standard deviation of 0.18543894194550317 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 7 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 7 lags ranges from 0.9217141760815133 for the lag number 1 to -0.04644222081422385 for the lag number 7.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.6961242451435442 and a kurtosis value of 0.3921352771379145. The Fractal dimension analysis yields a value of -0.22763746694043108, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.13136840294101595 to 11.425325566339968, and kurtosis values of 0.09715382216932555 to 170.27593054276372. The fractal dimension analysis yields values ranging from -0.8082660788244594 to -0.13018518780291827 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.9609708877348047, maximum 1.0, mean 0.14021563090897993, and standard deviation 0.4373395929431759. Among the categorical predictors, the count of symbols ranges from 60 to 64 with a minimum entropy value 4.986440901339601, maximum entropy 5.199989594633213, mean 5.093215247986407, and standard deviation 0.10677434664680607. The dataset is converted into a simple regression task by extracting the previously described features.",RandomForestRegressor,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}"
1030-302.csv,"A multivariate regression time-series dataset consists of 4140 instances and 6 features. All features in the dataset are numerical.  The dataset has a sampling rate of 1440.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value 24.2601318359375, maximum value 157.5, median 70.97333653767905, mean 76.57065907748502, and average standard deviation of 0.06717061714624335 for the 10 percentiles. The series is detected as non-stationary using dickey fuller test and it turns into a stationary series using first order differencing.  The series has 2 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 2 lags ranges from 0.9996449561096058 for the lag number 1 to -0.11143327406430668 for the lag number 2.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a logistic trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.38835316729264635 and a kurtosis value of 1.1789094888948655. The Fractal dimension analysis yields a value of -0.3694944154135529, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 20.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.38573059689176187 to 3.1969368703990986, and kurtosis values of 1.1739832867732587 to 18.171853611672056. The fractal dimension analysis yields values ranging from -0.5927547410037789 to -0.3117179519677494 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.3139303053699939, maximum 1.0, mean 0.5832214170074347, and standard deviation 0.6068755369906492.  The dataset is converted into a simple regression task by extracting the previously described features.",LassoRegressor,"{'alpha': 0.06897264699245541, 'random_state': 42, 'selection': 'cyclic'}"
1031-22-1-1-6.csv,"A multivariate regression time-series dataset consists of 7616 instances and 17 features. The percentage of numerical features to categorical features in the dataset is 4.33  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 534100% with mean 46723.08%, and standard deviation 147619.4%.Similarly, the missing values percentages for categorical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value -9999.0, maximum value 36.0, median 25.1, mean -93.69668639053255, and average standard deviation of 0.032709424789658006 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has only 1 significant laf observed using the partial autocorrelation function (pACF) with value 0.9900952408383779. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 8.978492535203236 and a kurtosis value of 78.63469475099554. The Fractal dimension analysis yields a value of -0.057429312552178924, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.01184547832694385 to 8.92780845327266, and kurtosis values of 1.094700113107183 to 77.72653469614639. The fractal dimension analysis yields values ranging from -0.6273409264512694 to -0.03529891411496328 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of 0.08824464193530888, maximum 1.0, mean 0.61311117043398, and standard deviation 0.41141908638757785. Among the categorical predictors, the count of symbols ranges from 61 to 67 with a minimum entropy value 4.372606122476411, maximum entropy 4.750390790142921, mean 4.580153063331905, and standard deviation 0.15647001176037212. The dataset is converted into a simple regression task by extracting the previously described features.",RandomForestRegressor,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}"
1030-335.csv,"A multivariate regression time-series dataset consists of 4140 instances and 6 features. All features in the dataset are numerical.  The dataset has a sampling rate of 1440.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value 7.018570899963379, maximum value 586.3400268554688, median 93.84857177734376, mean 157.6366823657889, and average standard deviation of 0.039803913793678154 for the 10 percentiles. The series is detected as non-stationary using dickey fuller test and it turns into a stationary series using first order differencing.  The series has only 1 significant laf observed using the partial autocorrelation function (pACF) with value 1.0000340041241944. The series looks to be a multiplicative time-series with a logistic trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.990887549156887 and a kurtosis value of 0.3142640235599923. The Fractal dimension analysis yields a value of -0.38722148483323215, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 20.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.9918852504521524 to 3.8387834205059193, and kurtosis values of 0.30660352018429515 to 26.54797205732325. The fractal dimension analysis yields values ranging from -0.5744943424955664 to -0.2935107124646381 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.46271058852634195, maximum 1.0, mean 0.5324482104642265, and standard deviation 0.6813369671189545.  The dataset is converted into a simple regression task by extracting the previously described features.",LassoRegressor,"{'alpha': 1e-05, 'random_state': 42, 'selection': 'cyclic'}"
1030-47.csv,"A multivariate regression time-series dataset consists of 4140 instances and 6 features. All features in the dataset are numerical.  The dataset has a sampling rate of 1440.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value 29.76000022888184, maximum value 159.39999389648438, median 74.49666595458984, mean 75.56249209459655, and average standard deviation of 0.05416233583838089 for the 10 percentiles. The series is detected as non-stationary using dickey fuller test and it turns into a stationary series using first order differencing.  The series has 7 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 7 lags ranges from 1.0000719684751127 for the lag number 1 to -0.06400377906748256 for the lag number 10. There exist 3 insignificant lags at these indices 2,7,8 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a logistic trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.2637265815938256 and a kurtosis value of 0.9650974337510672. The Fractal dimension analysis yields a value of -0.38383233715748827, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 20.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.2602870367884463 to 4.916085046804421, and kurtosis values of 0.8600932847432992 to 76.05568858268026. The fractal dimension analysis yields values ranging from -0.6494427530235916 to -0.31129786327617787 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.510228150646571, maximum 1.0, mean 0.5186601078742363, and standard deviation 0.7003969448296331.  The dataset is converted into a simple regression task by extracting the previously described features.",LassoRegressor,"{'alpha': 0.008408261394623858, 'random_state': 42, 'selection': 'random'}"
1031-16-1-1-3.csv,"A multivariate regression time-series dataset consists of 7468 instances and 17 features. All features in the dataset are numerical.  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 223300% with mean 13956.25%, and standard deviation 55825.0%. The target series has a minimum value 12.4, maximum value 38.4, median 25.2, mean 26.14637924098163, and average standard deviation of 0.1379656042646421 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 7 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 7 lags ranges from 0.9430595321362251 for the lag number 1 to -0.03120145275542295 for the lag number 7.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.5155938495870895 and a kurtosis value of 0.032785229723354625. The Fractal dimension analysis yields a value of -0.14222714110490745, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.01285687066979354 to 13.258688613907545, and kurtosis values of 0.17583386041563598 to 222.44263152871542. The fractal dimension analysis yields values ranging from -0.7988482722053073 to -0.08926144609198249 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.8897667037037247, maximum 1.0, mean 0.0948504406086331, and standard deviation 0.4953196177493101.  The dataset is converted into a simple regression task by extracting the previously described features.",XGBoostRegressor,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 500, 'random_state': 42, 'subsample': 1.0}"
1031-5-1-1-3.csv,"A multivariate regression time-series dataset consists of 7554 instances and 17 features. The percentage of numerical features to categorical features in the dataset is 15.0  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.54%. he missing values percentages for numerical features range from 4100% to 233700% with mean 19406.67%, and standard deviation 59282.47%. The target series has a minimum value 12.8, maximum value 39.6, median 25.5, mean 26.227695946334567, and average standard deviation of 0.1933537275772617 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 10 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 10 lags ranges from 0.9501505567347709 for the lag number 1 to 0.04048443837399914 for the lag number 10.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.09589048658987255 and a kurtosis value of 0.7884246731101352. The Fractal dimension analysis yields a value of -0.11394464362659615, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.07391456983928527 to 0.9676191054108029, and kurtosis values of 0.2895436439302075 to 1.3249556224824717. The fractal dimension analysis yields values ranging from -0.8008907634987982 to -0.08101646894291722 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.8396356697485552, maximum 1.0, mean 0.08958920097106361, and standard deviation 0.5656284715688167. Among the categorical predictors, the count of symbols ranges from 58 to 58 with a minimum entropy value 0.44593822276617023, maximum entropy 0.44593822276617023, mean 0.44593822276617023, and standard deviation 0.0. The dataset is converted into a simple regression task by extracting the previously described features.",RandomForestRegressor,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}"
